id,organization_id,accessibility,admin_emails,alternate_name,description,email,languages,latitude,longitude,name,transportation,virtual,website
1151,592,,,,"No description",sasweetwater@gmail.com,,47.6448269,-122.6969422,"Susan Sweetwater, BFA, MSW, SWAIC","From Silverdale Way turn onto NW Byron St (by Farmland) into Old Town Silverdale.  Turn left on Mc Connell Ave NW.",FALSE,
1152,593,,,,"No description",goodnews@mchog.org,,46.982843,-123.597968,"Montesano Ministerial Association","Located nearby Montesano High School on the corner of E Spruce St and N Sylvia St at the Montesano Church of God.",FALSE,
1153,593,,,,"No description",,,46.9817738,-123.600456,"Montesano Ministerial Association - Montesano Police Department","Located on the corner of N Main St and Broadway Ave.",FALSE,
1154,594,,,,"No description",reflections@olypen.com,,48.1084623,-123.361495,"Reflections Counseling Services Group","Located on Highway 101 in the large brown building across from Walmart.",FALSE,
1155,595,,,,"No description",,,46.8889016,-124.1067209,"South Beach Food Bank","Located near the corner of N Broadway and W Tacoma Ave.",FALSE,
1156,596,,,,"No description",sinclairmbc1944@yahoo.com,,47.563455,-122.678963,"Sinclair Missionary Baptist Church","From Highway 3 take the Loxie Eagans exit west toward the car dealerships.  Turn right on Auto Center Blvd.  Located across from Truck Town and next to DSHS.",FALSE,
1157,597,,,,"No description",chucklcoffin@gmail.com,,47.4573752,-122.8923001,"Guardian Calls Foundation","No physical location.",FALSE,
1158,598,,,,"No description",,,47.542443,-122.63576,"Port Orchard Library","Located in the library on the corner of Bay St and Sidney Ave.",FALSE,
1159,598,,,,"No description",,,47.8727846,-122.5461119,"Port Gamble S'Klallam Tribe","Follow Highway 3 to Poulsbo.  Take the Highway 305 Exit toward downtown Poulsbo.  Turn left onto Bond Dr.  Bond Rd turns into Hwy 104. Drive straight through the first light then turn left at the second light by a large Albertson’s store. You are then on ",FALSE,
1160,598,,,,"No description",,,47.5650459,-122.677826,"The Summit at Bay Vista","Located in what was formerly Westpark near Winco Foods.  Turn off of Kitsap Way onto Oyster Bay Ave. Take your first right onto Russell Hill Rd. Follow the road up to the Summit at Bay Vista apartments on the hill.",FALSE,
1161,598,,,,"No description",,,47.6352645,-122.5205154,"Bainbridge Island Main Library","From Highway 305 turn west on High School Rd NE.  Take the roundabout south, the library will be located on the left.",FALSE,
1162,598,,,,"No description",,,47.5685263,-122.6397033,"Olympic College - Art Building Rm 124","From Highway 3 take the Kitsap Way exit east.  Follow Kitsap Way and turn left on 11th St.  Turn left at the intersection of 11th and Warren Ave.  Turn left at main entrance to college.  Located in the Art Building in room 124.",FALSE,
1163,598,,,,"No description",,,47.5335162,-122.6371904,"Givens Community Center","From Highway 16 take the Tremont St exit east.  Turn left on Sidney Ave.",FALSE,
1164,598,,,,"No description",,,47.7373486,-122.6484168,"Martha and Mary Health and Rehabilitation","From Highway 3 take exit 305 east.  Turn right on Bond Rd,  the left on to Front St past Liberty Bay Auto Center.  Martha and Mary will be located on the left shortly before reaching the waterfront after NE Sunset St..",FALSE,
1165,598,,,,"No description",,,47.5822754,-122.6296377,"Sheridan Park Center","From Warren Ave bridge take the Clare Ave exit (1st exit) and follow to the intersection with Lebo Blvd.  Building located on the right.
From north of Warren Ave Bridge, turn right on Sheridan.  Turn left on Elm St, then left on Lebo Blvd.  Follow Lebo Bl",FALSE,
1166,598,,,,"No description",,,47.5315121,-122.6283311,"St Gabriel's Catholic Church","From Bay St or Highway 16 follow Bethel Ave to the roundabout by Hi Joy Bowl.  Take the roundabout east and then turn right on Mitchell Ave.  St Gabriel's will be located on the right.",FALSE,
1167,598,,,,"No description",,,,,"*Main Site (AARP Tax Aide - Kitsap)",blank,FALSE,
1168,598,,,,"No description",,,47.6517961,-122.6941955,"Silverdale Community Center","Located in the Silverdale Community Center south of the Kitsap Mall in SIlverdale.  Follow Silverdale Way NW south and turn right into the parking lot.",FALSE,
1169,599,,,,"No description",,,48.11496,-122.772048,"Working Image","Located at the Mountain View Commons.  From Water St turn onto Walker St, then left onto Blaine St.",FALSE,
1170,600,,,,"No description",,,47.014707,-123.375478,"WSU Grays Harbor County Extension Office","Take Grays Harbor Fairgrounds exit from St. Hwy. 8, enter GHC Fairgrounds Pavilion parking lot. The office is at the east end of the parking lot.",FALSE,
1171,601,,,,"No description",,,47.5713595,-122.6533017,"West Sound Free Clinic - St Vincent de Paul - Bremerton","From 11th St turn north onto Callow Ave.  St Vincent de Paul is located on the left side of the street.",FALSE,
1172,601,,,,"No description",westsoundfreeclinic@cmrt.org,,47.65805,-122.7120272,"Christian Medical Response Team","No physical location.",FALSE,
1173,601,,,,"No description",,,47.6241767,-122.6251845,"Christian Medical Response Team - The HUB Community Center","Located on Highway 303 across from Wal-Mart in the Hillcrest Assembly Hub Community Center.",FALSE,
1174,601,,,,"No description",,,47.734186,-122.640054,"West Sound Free Clinic - Gateway Fellowship","Located on the corner of 8th Ave NE and NE Hostmark St.",FALSE,
1175,602,,,,"No description",,,47.9506586,-123.3456072,"Al-Anon District 27","No physical location.",FALSE,
1176,603,,,,"No description",info@gmweaverfoundation.org,,47.5630112,-122.678441,"Weaver Foundation","Location is confidential.  Address will be provided during Housing Solutions Center intake.",FALSE,
1177,604,,,,"No description",,,48.0217704,-123.1273844," Visually Impaired Persons of Sequim","Call for more information.",FALSE,
1178,604,,,,"No description",,,48.0788867,-123.1193653,"Visually Impaired Persons of Sequim - Chinese Garden Restaurant","Located kitty-corner to Safeway off W Washington St and S 7th Ave.",FALSE,
1179,605,,,,"No description",,,48.118146,-123.4307413,"Crescent Cooperative Preschool","Located off Highway 112 along with with school district building near the football field.",FALSE,
1180,606,,,,"No description",info@jeffpud.org,,48.0291962,-122.7615934,"Jefferson County PUD","Located on Chimacum Rd south of Ness's Corner (Highway 116).",FALSE,
1181,607,,,,"No description",office@pafumc.org,,48.1136132,-123.4378194,"First United Methodist Church","From South Lincoln Street (Highway 101) turn west onto East 7th Street.  Located at the corner of East 7th and South Laurel Streets.",FALSE,
1182,608,,,,"No description",,,47.2137029,-123.1102061,"PASS - Prevention Advocacy and Specialized Services","Located in downtown Shelton. Bus route transportation within one block of our agency.",FALSE,
1183,609,,,,"No description",,,48.0809348,-123.1168595,"Sheeler Denture Clinic","Located in Safeway Plaza.",FALSE,
1184,610,,,,"No description",,,48.1200563,-123.4367773,"Sea Mar Community Health Center - Clallam","Located in the Armory Square Mall off W 1st St.",FALSE,
1185,611,,,,"No description",doctor@zbaraschukdental.com,,48.085828,-123.11417,"Zbaraschuk Dental Care","Located on the west side of N 5th Ave directly across from SARC.",FALSE,
1186,612,,,,"No description",communityfoodpantry2012@gmail.com,,47.454929,-122.828667,"Community Food Pantry of Belfair","From Highway 3 turn onto Old Belfair Highway.  Located on the left past NE Old Clifton Rd.",FALSE,
1187,613,,,,"No description",agapedental@comcast.net,,47.6097581,-122.6265692,"Agape Dental Care","Located in the Fred Meyer Plaza off Washington State Highway 303.",FALSE,
1188,614,,,,"No description",,,47.0028133,-123.4088475,"Elma Dental Center","On the corner of W Waldrip and S 7th St near Elma Middle School.",FALSE,
1189,615,,,,"No description",,,47.6516684,-122.6836036,"Pediatric Dental Care Center","Located in the Silver Bay Professional Building.",FALSE,
1190,616,,,,"No description",staff@schwagerdental.com,,47.631092,-122.51661,"Schwager Dental",,FALSE,
1191,617,,,,"No description",,,47.5350159,-122.5831353,"Woodridge Family Dentistry","Located off SE Mile Hill Dr.",FALSE,
1192,618,,,,"No description",,,47.651507,-122.6848178,"Mark R Heinemann, DDS, PC","From Ridgetop Turn south onto Levin Rd by Clear Creek.  Located in the second building on the right.",FALSE,
1193,618,,,,"No description",,,47.6346625,-122.5213733,"Mark R Heinemann, DDS, PC - Bainbridge Island","From Highway 305 turn west onto High School Rd NE.  Enter the roundabout and take the third exit.  Located on the right side just past the Kitsap Regional Library.",FALSE,
1194,619,,,,"No description",,,46.98043,-123.848546,"Frank S Rupert, DDS",,FALSE,
1195,620,,,,"No description",,,46.9717989,-123.8282185,"PAWS of Grays Harbor",,FALSE,
1196,621,,,,"No description",andreavincent5@gmail.com,,47.485542,-122.629414,"Andrea Vincent, LMHC","From Highway 16 take the Sedgwick Rd exit east.  Turn right onto Bethel Rd SE.  Turn left onto SE Ellis Ct after the Bible Baptist Church.",FALSE,
1197,622,,,,"No description",MobileTherapybyMC@gmail.com,,47.5257616,-122.6307404,"Mobile Therapy by MC","Located on Bethel Rd between the roundabout and Lund Ave near Reid Real Estate.  Office is upstairs and left at the top.  First door on right in Suite A.",FALSE,
1198,623,,,,"No description",Larry.Burgher@graysharborhabitat.com,,46.975422,-123.855836,"Habitat for Humanity of Grays Harbor","Located on Simpson Ave (Highway 101) on the corner of 30th Street.",FALSE,
1199,624,,,,"No description",parishoffice@starofthesea.net,,47.5668131,-122.6378638,"Our Lady Star of the Sea","From 6th St turn south onto Veneta.  Located on the corner of Veneta Ave and 5th St.",FALSE,
1200,625,,,,"No description",terryshouse@sharedhope.org,,47.5248539,-122.5788392,"Terry's House","Location is confidential.",FALSE,
1201,626,,,,"No description",,,47.940466,-122.687179,"Port Ludlow Fire and Rescue - Headquarters","Located on the north side of Port Ludlow along Oak Bay Rd.",FALSE,
1202,626,,,,"No description",,,47.8993161,-122.6543903,"Port Ludlow Fire and Rescue - Station 32","Located on the south side of Port Ludlow.  From Paradise Bay Road turn onto West Alder Street.",FALSE,
1203,626,,,,"No description",,,47.8719266,-122.6946382,"Port Ludlow Fire and Rescue - Station 33","Located at the intersection of Highway 104 and S Point Rd.",FALSE,
1204,627,,,,"No description",,,47.69406,-122.903538,"Brinnon Fire Department - Headquarters","Follow Highway 101 to Brinnon, turn west on Brinnon Lane at the Brinnon General Store.  Turn right on Schoolhouse Rd.",FALSE,
1205,627,,,,"No description",,,47.6524313,-122.9361726,"Brinnon Fire Department - Station 4-2","Follow Highway 101 turn onto Duckabush Road.  Turn left onto Shorewood Road.",FALSE,
1206,628,,,,"No description",quilcenefire@qvfd.org,,47.709707,-122.7964056,"Jefferson County Fire District #2 - Station 22","Located just off Coyle Rd on the Toandos Peninsula.",FALSE,
1207,628,,,,"No description",quilcenefire@qvfd.org,,47.87594,-122.82082,"Jefferson County Fire District #2 - Station 23","Located between the Dabob Post Office and Old Tarboo Road.",FALSE,
1208,628,,,,"No description",quilcenefire@qvfd.org,,47.8234213,-122.8776056,"Jefferson County Fire District #2 - Headquarters","Follow Highway 101 through Quilcene, turn west onto Herbert St.  Located by the Quilcene Community Center.",FALSE,
1209,629,,,,"No description",,,48.108519,-123.403637,"Washington State Department of Labor and Industries - Clallam","Follow Highway 101 to Port Angeles.  Highway 101 will become Front Street. Baskin-Robbins will be on the right hand side of the road within an 8th of a mile from the fork.  Turn right immediately after Baskin-Robbins, L&I is located in the adjacent buildi",FALSE,
1210,630,,,,"No description",,,46.9719581,-123.8218225,"Washington State Department of Labor and Industries - Grays Harbor","Proceed West on Highway 12 (which becomes W. Wishkah Street). Building is on W. Wishkah Street between ""M"" Street and Jefferson Street.",FALSE,
1211,631,,,,"No description",,,47.638247,-122.549086,"Bainbridge Island Metro Park and Recreation District - Strawberry Hill Center","Located at Strawberry Hill Park of High School Rd in the old Strawberry Hill Alternative School.",FALSE,
1212,631,,,,"No description",,,47.6936991,-122.5585063,"Bainbridge Island Metro Park and Recreation District - Seabold Community Hall","Located at the corner of NE Ralston Rd and Komedal Rd.",FALSE,
1213,631,,,,"No description",mary@biparks.org,,47.62338,-122.5174495,"Bainbridge Island Metro Park and Recreation District - Waterfront Park Community Center","From SR 305 take Olympic Way SE south all the way to Winslow Way East.  Turn right onto Winslow way then left onto Bjune Dr, then immediately left onto Brien Dr.(right after playground)",FALSE,
1214,631,,,,"No description",,,47.6323511,-122.4962468,"Bainbridge Island Metro Park and Recreation District - Camp Yeomalt Cabin","Located at the intersection of Park Ave and NE Dingley Rd.",FALSE,
1215,631,,,,"No description",,,47.6626189,-122.5746439,"Bainbridge Island Metro Park and Recreation District - Transmitter Building","Located at Battle Point Park off Arrow Point Rd NE.",FALSE,
1216,631,,,,"No description",mlemasters@biparks.org,,47.6383396,-122.5225827,"Bainbridge Island Metro Park and Recreation District - Aquatic Center","From Highway 305 turn west onto High School Rd NE.  Take the 1st exit in the roundabout onto Madison Ave N.  Aquatic Center is on the left.",FALSE,
1217,631,,,,"No description",,,47.638247,-122.549086,"*Main Site (Bainbridge Island Metro Park and Recreation District)",,FALSE,
1218,631,,,,"No description",sue@biparks.org,,47.63977,-122.563083,"Bainbridge Island Metro Park and Recreation District - Island Center Hall","Located near Island Center Park.  Follow High School Rd NE west past Strawberry Hill Park all the way to the intersection with Fletcher Bay Rd NE.  Turn right and follow to the blue Island Center Hall.",FALSE,
1219,631,,,,"No description",shannon@biparks.org,,47.6372189,-122.5256575,"Bainbridge Island Metro Park and Recreation District - Teen Center","Located on Bainbridge High School grounds near the track and stadium grandstands, the Teen Center modular building is well-marked and within easy walking distance of the library, Safeway, Woodward, BHS, and Eagle Harbor High. Vehicle access is from High S",FALSE,
1220,632,,,,"No description",ga@coastalharvestwa.org,,46.9845515,-123.8795928,"Coastal Harvest","From Lincoln St (Highway 101) turn east onto Wheeler Ave, follow to the end at Tyler St.  The large tan building is Coastal Harvest.",FALSE,
